#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: 1992-10-01 to 2022-10-01
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 526: Hogg Pass, OR
#	SNOTEL 733: Santiam Jct., OR
# 
# Data items provided in this file:
#
# Element Name           Value Type  Function Type  Function Duration             Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Value       None           Instantaneous - Start of Day  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily; Date Range: 1992-10-01 to 2022-10-01
#
# As of: Oct 6, 2022 2:33:27 PM GMT-08:00
#
Station Name,Year,Day,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
Santiam Jct.,2002,16,12.4,25.3,22.9,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
Santiam Jct.,2002,17,12.6,25.3,23.6,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
Santiam Jct.,2002,18,12.5,24.9,23.3,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Santiam Jct.,2002,19,13.0,25.1,24.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3
Santiam Jct.,2002,20,13.6,25.4,24.8,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4
Santiam Jct.,2002,21,16.3,25.1,24.6,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8
Santiam Jct.,2002,22,17.5,25.3,24.9,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4
Santiam Jct.,2002,23,18.0,24.9,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
Santiam Jct.,2002,24,18.1,24.2,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
Santiam Jct.,2002,25,19.6,23.4,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8
Santiam Jct.,2002,26,21.1,23.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9
Santiam Jct.,2002,27,21.2,23.2,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3
Santiam Jct.,2002,28,21.2,22.9,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3
Santiam Jct.,2002,29,20.6,,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4
Santiam Jct.,2002,30,20.7,,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6
Santiam Jct.,2002,31,21.0,,22.2,,0.0,,0.0,0.0,,0.0,,5.2
Santiam Jct.,2003,01,5.1,0.0,3.4,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2
Santiam Jct.,2003,02,5.2,0.0,3.5,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Santiam Jct.,2003,03,5.1,0.0,3.5,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Santiam Jct.,2003,04,4.8,0.0,3.5,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6
Santiam Jct.,2003,05,4.5,0.0,3.2,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7
Santiam Jct.,2003,06,4.4,0.0,3.7,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3
Santiam Jct.,2003,07,4.3,0.0,5.1,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Santiam Jct.,2003,08,4.2,0.0,7.2,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Santiam Jct.,2003,09,4.2,0.0,6.9,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Santiam Jct.,2003,10,4.1,0.0,6.8,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2
Santiam Jct.,2003,11,3.7,0.0,6.1,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.3
Santiam Jct.,2003,12,4.3,0.0,5.9,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6
Santiam Jct.,2003,13,4.2,0.0,5.1,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1
Santiam Jct.,2003,14,4.0,0.0,4.9,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4
Santiam Jct.,2003,15,3.8,0.0,4.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2
Santiam Jct.,2003,16,3.8,0.0,4.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2
Santiam Jct.,2003,17,3.8,1.0,4.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,5.5
Santiam Jct.,2003,18,3.4,1.8,4.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.4
Santiam Jct.,2003,19,3.3,2.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3
Santiam Jct.,2003,20,3.5,2.4,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,5.3
Santiam Jct.,2003,21,3.3,2.8,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.3
Santiam Jct.,2003,22,3.1,2.9,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,5.2
Santiam Jct.,2003,23,2.8,3.2,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,5.1
Santiam Jct.,2003,24,2.5,3.3,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,5.2
Santiam Jct.,2003,25,2.3,3.3,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.4
Santiam Jct.,2003,26,1.8,3.3,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,5.8
Santiam Jct.,2003,27,0.9,3.3,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,5.8
Santiam Jct.,2003,28,0.5,3.3,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.5
Santiam Jct.,2003,29,0.4,,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,9.0
Santiam Jct.,2003,30,0.2,,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,9.5
Santiam Jct.,2003,31,0.0,,2.8,,0.0,,0.0,0.0,,0.0,,9.6
Santiam Jct.,2004,01,10.1,15.4,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.9
Santiam Jct.,2004,02,11.7,15.8,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6
Santiam Jct.,2004,03,12.2,15.7,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8
Santiam Jct.,2004,04,12.7,16.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8
Santiam Jct.,2004,05,12.8,16.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.9
Santiam Jct.,2004,06,12.6,16.2,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.1
Santiam Jct.,2004,07,13.3,16.3,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2
Santiam Jct.,2004,08,13.8,16.6,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4
Santiam Jct.,2004,09,13.8,16.6,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5
Santiam Jct.,2004,10,13.1,16.8,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3
Santiam Jct.,2004,11,13.0,16.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6
Santiam Jct.,2004,12,14.0,16.7,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Santiam Jct.,2004,13,13.9,16.8,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7
Santiam Jct.,2004,14,13.7,16.7,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7
Santiam Jct.,2004,15,13.8,17.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1
Santiam Jct.,2004,16,13.4,17.2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Santiam Jct.,2004,17,13.2,17.3,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
Santiam Jct.,2004,18,13.0,17.6,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
Santiam Jct.,2004,19,12.9,17.1,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
Santiam Jct.,2004,20,12.6,16.9,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
Santiam Jct.,2004,21,12.5,17.2,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
Santiam Jct.,2004,22,12.6,17.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
Santiam Jct.,2004,23,12.5,16.8,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
Santiam Jct.,2004,24,12.7,16.9,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.4
Santiam Jct.,2004,25,12.4,17.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.4
Santiam Jct.,2004,26,12.8,16.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.5
Santiam Jct.,2004,27,13.2,16.7,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.9
Santiam Jct.,2004,28,13.8,16.8,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.9
Santiam Jct.,2004,29,14.5,17.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.8
Santiam Jct.,2004,30,14.3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,1.1
Santiam Jct.,2004,31,14.8,,0.0,,0.0,,0.0,0.0,,0.7,,1.2
Santiam Jct.,2005,01,1.5,1.9,0.4,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9
Santiam Jct.,2005,02,1.8,1.9,0.4,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6
Santiam Jct.,2005,03,1.6,2.1,0.1,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1
Santiam Jct.,2005,04,1.4,2.0,0.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3
Santiam Jct.,2005,05,1.2,2.1,0.3,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.2,4.2
Santiam Jct.,2005,06,1.2,2.2,0.3,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.3,4.5
Santiam Jct.,2005,07,1.6,2.5,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.7
Santiam Jct.,2005,08,1.9,2.6,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.2,4.6
Santiam Jct.,2005,09,2.3,2.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.2,4.5
Santiam Jct.,2005,10,2.6,2.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.1,4.7
Santiam Jct.,2005,11,2.5,2.7,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.9,4.6
Santiam Jct.,2005,12,2.5,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,4.6
Santiam Jct.,2005,13,3.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,4.5
Santiam Jct.,2005,14,3.3,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,4.3
Santiam Jct.,2005,15,3.2,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,4.3
Santiam Jct.,2005,16,3.8,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,4.4
Santiam Jct.,2005,17,3.8,2.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,4.3
Santiam Jct.,2005,18,4.1,2.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.9
Santiam Jct.,2005,19,3.3,2.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,4.0
Santiam Jct.,2005,20,3.3,2.7,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,4.5
Santiam Jct.,2005,21,2.8,2.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2
Santiam Jct.,2005,22,2.8,1.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1
Santiam Jct.,2005,23,3.0,1.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3
Santiam Jct.,2005,24,3.0,1.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1
Santiam Jct.,2005,25,3.0,1.2,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9
Santiam Jct.,2005,26,2.9,1.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.7
Santiam Jct.,2005,27,2.4,0.8,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.8
Santiam Jct.,2005,28,2.2,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.8
Santiam Jct.,2005,29,2.1,,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.9
Santiam Jct.,2005,30,2.3,,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,3.4
Santiam Jct.,2005,31,2.3,,2.4,,0.0,,0.0,0.0,,0.0,,2.9
Santiam Jct.,2006,01,3.6,15.6,14.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8
Santiam Jct.,2006,02,3.3,15.7,14.2,16.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8
Santiam Jct.,2006,03,3.6,16.2,14.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7
Santiam Jct.,2006,04,4.3,15.9,14.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9
Santiam Jct.,2006,05,4.1,16.6,14.4,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8
Santiam Jct.,2006,06,4.0,16.6,14.3,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7
Santiam Jct.,2006,07,4.3,16.3,14.5,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Santiam Jct.,2006,08,4.7,17.0,14.8,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7
Santiam Jct.,2006,09,5.1,16.9,15.9,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9
Santiam Jct.,2006,10,5.5,16.7,17.3,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7
Santiam Jct.,2006,11,4.4,16.4,17.1,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.7
Santiam Jct.,2006,12,5.2,16.2,16.9,9.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
Santiam Jct.,2006,13,5.7,16.1,17.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,1.4,5.9
Santiam Jct.,2006,14,5.7,15.9,17.6,7.8,0.0,0.0,0.0,0.0,0.0,0.0,1.7,5.0
Santiam Jct.,2006,15,6.2,16.1,17.7,7.2,0.0,0.0,0.0,0.0,0.0,0.0,1.6,4.3
Santiam Jct.,2006,16,6.4,15.7,18.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,1.2,4.8
Santiam Jct.,2006,17,7.2,15.6,18.2,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.9,4.8
Santiam Jct.,2006,18,7.5,15.4,18.6,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,4.4
Santiam Jct.,2006,19,7.9,15.2,18.9,7.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.6
Santiam Jct.,2006,20,8.3,14.9,19.2,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.6
Santiam Jct.,2006,21,9.6,15.2,18.8,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,4.7
Santiam Jct.,2006,22,9.7,15.3,18.7,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.7,4.7
Santiam Jct.,2006,23,9.6,15.4,19.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,1.8,4.8
Santiam Jct.,2006,24,9.7,15.2,18.7,1.1,0.0,0.0,0.0,0.0,0.0,0.0,2.9,5.1
Santiam Jct.,2006,25,9.9,15.1,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,5.5
Santiam Jct.,2006,26,9.9,15.0,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,6.4
Santiam Jct.,2006,27,10.3,14.7,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0
Santiam Jct.,2006,28,11.2,14.8,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,6.4
Santiam Jct.,2006,29,12.7,,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,6.0
Santiam Jct.,2006,30,13.8,,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.6
Santiam Jct.,2006,31,14.1,,17.5,,0.0,,0.0,0.0,,0.0,,5.9
Santiam Jct.,2007,01,5.5,9.2,11.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3
Santiam Jct.,2007,02,6.0,9.3,12.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7
Santiam Jct.,2007,03,6.3,9.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1
Santiam Jct.,2007,04,5.9,8.9,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3
Santiam Jct.,2007,05,6.5,8.4,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3
Santiam Jct.,2007,06,7.2,8.4,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3
Santiam Jct.,2007,07,8.0,8.0,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2
Santiam Jct.,2007,08,8.4,7.9,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Santiam Jct.,2007,09,8.2,7.9,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9
Santiam Jct.,2007,10,8.6,7.2,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Santiam Jct.,2007,11,9.4,7.5,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6
Santiam Jct.,2007,12,9.0,7.2,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8
Santiam Jct.,2007,13,8.9,7.1,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8
Santiam Jct.,2007,14,9.0,7.2,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4
Santiam Jct.,2007,15,8.8,7.3,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9
Santiam Jct.,2007,16,9.0,6.7,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4
Santiam Jct.,2007,17,9.1,6.3,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7
Santiam Jct.,2007,18,8.7,6.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4
Santiam Jct.,2007,19,8.7,6.1,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,3.7
Santiam Jct.,2007,20,8.3,6.6,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,5.2
Santiam Jct.,2007,21,8.0,7.3,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,6.0
Santiam Jct.,2007,22,8.3,8.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,6.1
Santiam Jct.,2007,23,8.6,7.8,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,6.9
Santiam Jct.,2007,24,9.3,8.6,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,7.6
Santiam Jct.,2007,25,9.6,9.8,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,7.9
Santiam Jct.,2007,26,9.8,10.2,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,8.4
Santiam Jct.,2007,27,9.8,10.5,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,9.3
Santiam Jct.,2007,28,9.7,10.7,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,10.2
Santiam Jct.,2007,29,9.6,,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,10.9
Santiam Jct.,2007,30,9.5,,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,11.7
Santiam Jct.,2007,31,9.4,,1.6,,0.0,,0.0,0.0,,0.0,,12.5
Santiam Jct.,2008,01,12.4,27.8,31.6,36.8,32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Santiam Jct.,2008,02,13.6,29.4,31.5,36.0,32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Santiam Jct.,2008,03,13.6,30.7,32.1,35.9,31.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Santiam Jct.,2008,04,14.0,30.0,32.0,36.1,30.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Santiam Jct.,2008,05,14.0,30.5,32.0,36.5,29.3,0.0,0.0,0.0,0.0,0.0,0.7,0.0
Santiam Jct.,2008,06,15.1,31.5,32.2,37.0,27.3,0.0,0.0,0.0,0.0,0.0,1.1,0.0
Santiam Jct.,2008,07,15.9,33.0,32.0,37.0,25.5,0.0,0.0,0.0,0.0,0.0,0.4,0.0
Santiam Jct.,2008,08,16.3,34.0,32.7,38.0,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Santiam Jct.,2008,09,18.3,34.0,32.0,38.4,22.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Santiam Jct.,2008,10,19.1,34.7,32.0,37.9,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Santiam Jct.,2008,11,19.8,34.5,31.7,37.6,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Santiam Jct.,2008,12,20.3,34.8,31.8,37.6,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1
Santiam Jct.,2008,13,20.6,35.1,31.9,36.8,17.6,0.0,0.0,0.0,0.0,0.0,0.1,1.0
Santiam Jct.,2008,14,20.5,34.7,32.4,36.0,16.6,0.0,0.0,0.0,0.0,0.0,0.0,1.6
Santiam Jct.,2008,15,20.8,34.7,32.8,35.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7
Santiam Jct.,2008,16,20.9,34.5,32.8,34.9,12.3,0.0,0.0,0.0,0.0,0.0,0.0,1.7
Santiam Jct.,2008,17,20.7,34.5,33.3,34.9,8.8,0.0,0.0,0.0,0.0,0.0,0.0,1.6
Santiam Jct.,2008,18,21.0,34.4,33.8,34.2,5.9,0.0,0.0,0.0,0.0,0.0,0.0,1.5
Santiam Jct.,2008,19,20.8,34.5,33.2,34.4,3.4,0.0,0.0,0.0,0.0,0.0,0.0,2.6
Santiam Jct.,2008,20,21.4,33.9,33.5,34.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2
Santiam Jct.,2008,21,21.3,34.0,33.4,34.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.2
Santiam Jct.,2008,22,20.6,33.4,33.9,35.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3
Santiam Jct.,2008,23,20.7,33.2,34.4,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Santiam Jct.,2008,24,21.3,33.8,33.9,35.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9
Santiam Jct.,2008,25,20.5,32.8,34.2,35.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
Santiam Jct.,2008,26,20.8,32.8,34.4,35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3
Santiam Jct.,2008,27,22.3,32.7,34.6,34.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7
Santiam Jct.,2008,28,23.1,32.3,36.1,33.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1
Santiam Jct.,2008,29,23.4,32.0,35.7,33.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8
Santiam Jct.,2008,30,24.5,,36.7,32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7
Santiam Jct.,2008,31,26.5,,36.2,,0.0,,0.0,0.0,,0.0,,11.7
Santiam Jct.,2009,01,11.9,14.2,14.5,19.4,3.4,0.0,0.0,0.0,0.0,0.0,0.0,4.2
Santiam Jct.,2009,02,13.0,14.6,14.4,20.2,1.5,0.0,0.0,0.0,0.0,0.0,0.0,4.4
Santiam Jct.,2009,03,12.5,14.5,14.1,20.9,1.2,0.0,0.0,0.0,0.0,0.0,0.0,4.3
Santiam Jct.,2009,04,12.3,13.5,14.0,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2
Santiam Jct.,2009,05,13.2,13.1,13.8,21.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,4.3
Santiam Jct.,2009,06,14.1,12.5,15.1,20.5,0.0,0.0,0.0,0.0,0.0,0.1,0.1,4.3
Santiam Jct.,2009,07,14.1,12.5,15.0,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1
Santiam Jct.,2009,08,13.2,12.6,15.5,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,4.1
